method,route,name,handler,global_filters,local_filters,classification,status,reason,recommended_action,handler_namespace_review,cli_route
POST,API/Marketing/processPendingGeneratedContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::processPendingGeneratedContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/retryDistributionTargets,»,\App\Modules\APIs\Controllers\MarketingAPIController::retryDistributionTargets,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/retryDistributionTargets/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::retryDistributionTargets/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/runMarketingPipeline,»,\App\Modules\APIs\Controllers\MarketingAPIController::runMarketingPipeline,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/Add-Subscriber,»,\App\Modules\APIs\Controllers\MarketingAPIController::addSubscriber,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/fetchMissingLogos,»,\App\Modules\APIs\Controllers\MarketingAPIController::fetchMissingLogos,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/generateAutomatedContent,»,\App\Modules\APIs\Controllers\MarketingAPIController::generateAutomatedContent,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/PublishBlog/([0-9]+),»,\App\Modules\APIs\Controllers\Management\MarketingAPIController::publishBlog/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/Save-Content-Edit/([0-9]+),»,\App\Modules\APIs\Controllers\MarketingAPIController::saveContentEdit/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/Scrape-Link,»,\App\Modules\APIs\Controllers\MarketingAPIController::scrapeLink,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/MyMI-Gold/Tasks/Add,»,\App\Modules\APIs\Controllers\WalletsAPIController::addUserGoldTasks,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing//Email-Templates/store,»,\App\Modules\APIs\Controllers\EmailTemplateController::store,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/Email-Queue/store,»,\App\Modules\APIs\Controllers\EmailQueueController::store,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/Email-Queue/processQueue,»,\App\Modules\APIs\Controllers\EmailQueueController::processQueue,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/savePlatform,»,\App\Modules\APIs\Controllers\ManagementAPIController::savePlatform,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/upsertPlatformRule,»,\App\Modules\APIs\Controllers\ManagementAPIController::upsertPlatformRule,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/searchTaxonomy,»,\App\Modules\APIs\Controllers\ManagementAPIController::searchTaxonomy,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/saveTaxonomy,»,\App\Modules\APIs\Controllers\ManagementAPIController::saveTaxonomy,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/saveSuggestion,»,\App\Modules\APIs\Controllers\ManagementAPIController::saveSuggestion,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/getPostingPlan,»,\App\Modules\APIs\Controllers\ManagementAPIController::getPostingPlan,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Marketing/composePost,»,\App\Modules\APIs\Controllers\ManagementAPIController::composePost,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Predictions/PlaceOrder,»,\App\Modules\APIs\Controllers\PredictionsAPIController::placeOrder,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Predictions/CancelOrder,»,\App\Modules\APIs\Controllers\PredictionsAPIController::cancelOrder,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Solana/transfer,»,\App\Modules\APIs\Controllers\SolanaAPIController::transfer,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,csrf cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Solana/swap/quote,»,\App\Modules\APIs\Controllers\SolanaAPIController::quote,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,csrf cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Solana/transaction/preview,»,\App\Modules\APIs\Controllers\SolanaAPIController::preview,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,csrf cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Solana/swap/preview,»,\App\Modules\APIs\Controllers\SolanaAPIController::preview,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,csrf cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Solana/swap/execute,»,\App\Modules\APIs\Controllers\SolanaAPIController::swap,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,csrf cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Solana/token/create,»,\App\Modules\APIs\Controllers\SolanaAPIController::createToken,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,csrf cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Solana/token/mint,»,\App\Modules\APIs\Controllers\SolanaAPIController::mint,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf,csrf cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Wallets/Create,»,\App\Modules\APIs\Controllers\WalletsAPIController::create,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Wallets/Link-Robinhood,»,\App\Modules\APIs\Controllers\WalletsAPIController::linkRobinhood,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Wallets/Link-Snaptrade,»,\App\Modules\APIs\Controllers\WalletsAPIController::linkSnapTrade,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
POST,API/Wallets/Snaptrade/Connect-URL,»,\App\Modules\APIs\Controllers\WalletsAPIController::getSnapTradeConnectUrl,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
