Module,Area,FeatureName,RoutePath,HttpMethod,ControllerClass,ControllerMethod,Category,Status,Description,IsUIPage,IsCronEndpoint,IsApiEndpoint,MenuLocation,Notes
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment)/(:segment),GET,App\Modules\User\Controllers\DashboardController,loadModalContent,User Dashboard,active,"Handles GET requests to `/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment)/(:segment)` via App\Modules\User\Controllers\DashboardController::loadModalContent, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: load-modal-5-segment
User,Dashboard,Dashboard – Load Modal Content,/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment)/(:segment)/(:segment),GET,App\Modules\User\Controllers\DashboardController,loadModalContent,User Dashboard,active,"Handles GET requests to `/Dashboard/Transaction-Modal/(:segment)/(:segment)/(:segment)/(:segment)/(:segment)/(:segment)` via App\Modules\User\Controllers\DashboardController::loadModalContent, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: load-modal-6-segment
User,Dashboard,Dashboard – Check Onboarding Status,/Dashboard/checkOnboardingStatus,GET,App\Modules\User\Controllers\DashboardController,checkOnboardingStatus,User Dashboard,active,"Handles GET requests to `/Dashboard/checkOnboardingStatus` via App\Modules\User\Controllers\DashboardController::checkOnboardingStatus, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: check-onboarding-status
User,Dashboard,Dashboard – Complete Onboarding Step,/Dashboard/completeOnboardingStep/(:segment),POST,App\Modules\User\Controllers\DashboardController,completeOnboardingStep,User Dashboard,active,"Handles POST requests to `/Dashboard/completeOnboardingStep/(:segment)` via App\Modules\User\Controllers\DashboardController::completeOnboardingStep, helping signed-in users work within the Dashboard tools.",false,false,false,User > Dashboard,alias: complete-onboarding-step
User,Dashboard,Dashboard – Onboarding,/Dashboard/onboarding,GET,App\Modules\User\Controllers\DashboardController,onboarding,User Dashboard,active,"Handles GET requests to `/Dashboard/onboarding` via App\Modules\User\Controllers\DashboardController::onboarding, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: onboarding
User,Dashboard,Dashboard – Goals,/MyMI-Gold/Goals/(:segment),GET,App\Modules\User\Controllers\DashboardController,goals,User Dashboard,active,"Handles GET requests to `/MyMI-Gold/Goals/(:segment)` via App\Modules\User\Controllers\DashboardController::goals, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: mymi-gold-daily-goals
User,Dashboard,Dashboard – Performance,/Performance,GET,App\Modules\User\Controllers\DashboardController,performance,User Dashboard,active,"Handles GET requests to `/Performance` via App\Modules\User\Controllers\DashboardController::performance, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: performance
User,Dashboard,Dashboard – Profile,/Profile/(:segment),GET,App\Modules\User\Controllers\DashboardController,profile,User Dashboard,active,"Handles GET requests to `/Profile/(:segment)` via App\Modules\User\Controllers\DashboardController::profile, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: profile
User,Dashboard,Dashboard – Schedule,/Schedule,GET,App\Modules\User\Controllers\DashboardController,schedule,User Dashboard,active,"Handles GET requests to `/Schedule` via App\Modules\User\Controllers\DashboardController::schedule, helping signed-in users work within the Dashboard tools.",true,false,false,User > Dashboard,alias: schedule
User,Institutes,Institutes – Institutes,/Institutes,GET|POST,App\Modules\User\Controllers\InstitutesController,index,User Dashboard,active,"Handles GET and POST requests to `/Institutes` via App\Modules\User\Controllers\InstitutesController::index, helping signed-in users work within the Institutes tools.",true,false,false,User > Institutes,
User,Investment,Investment – Get Goals,/Investments/Goals,GET,App\Modules\User\Controllers\InvestmentController,getGoals,User Dashboard,active,"Handles GET requests to `/Investments/Goals` via App\Modules\User\Controllers\InvestmentController::getGoals, helping signed-in users work within the Investment tools.",true,false,false,User > Investment,
User,Investment,Investment – Create Goal,/Investments/Goals,POST,App\Modules\User\Controllers\InvestmentController,createGoal,User Dashboard,active,"Handles POST requests to `/Investments/Goals` via App\Modules\User\Controllers\InvestmentController::createGoal, helping signed-in users work within the Investment tools.",false,false,false,User > Investment,
User,Investment,Investment – Create Goal,/Investments/Goals/(:num),GET,App\Modules\User\Controllers\InvestmentController,createGoal,User Dashboard,active,"Handles GET requests to `/Investments/Goals/(:num)` via App\Modules\User\Controllers\InvestmentController::createGoal, helping signed-in users work within the Investment tools.",true,false,false,User > Investment,
User,Investment,Investment – Update Goal,/Investments/Goals/(:num),PUT,App\Modules\User\Controllers\InvestmentController,updateGoal,User Dashboard,active,"Handles PUT requests to `/Investments/Goals/(:num)` via App\Modules\User\Controllers\InvestmentController::updateGoal, helping signed-in users work within the Investment tools.",false,false,false,User > Investment,
User,Investment,Investment – Delete Goal,/Investments/Goals/(:num),PUT,App\Modules\User\Controllers\InvestmentController,deleteGoal,User Dashboard,active,"Handles PUT requests to `/Investments/Goals/(:num)` via App\Modules\User\Controllers\InvestmentController::deleteGoal, helping signed-in users work within the Investment tools.",false,false,false,User > Investment,
User,Investment,Investment – Get Strategies,/Investments/Strategies,GET,App\Modules\User\Controllers\InvestmentController,getStrategies,User Dashboard,active,"Handles GET requests to `/Investments/Strategies` via App\Modules\User\Controllers\InvestmentController::getStrategies, helping signed-in users work within the Investment tools.",true,false,false,User > Investment,
User,Investment,Investment – Create Strategy,/Investments/Strategies,POST,App\Modules\User\Controllers\InvestmentController,createStrategy,User Dashboard,active,"Handles POST requests to `/Investments/Strategies` via App\Modules\User\Controllers\InvestmentController::createStrategy, helping signed-in users work within the Investment tools.",false,false,false,User > Investment,
User,Investment,Investment – Delete Goal,/Investments/Strategies/(:num),DELETE,App\Modules\User\Controllers\InvestmentController,deleteGoal,User Dashboard,active,"Handles DELETE requests to `/Investments/Strategies/(:num)` via App\Modules\User\Controllers\InvestmentController::deleteGoal, helping signed-in users work within the Investment tools.",false,false,false,User > Investment,
User,Investment,Investment – Get Strategy,/Investments/Strategies/(:num),GET,App\Modules\User\Controllers\InvestmentController,getStrategy,User Dashboard,active,"Handles GET requests to `/Investments/Strategies/(:num)` via App\Modules\User\Controllers\InvestmentController::getStrategy, helping signed-in users work within the Investment tools.",true,false,false,User > Investment,
User,Investment,Investment – Update Strategy,/Investments/Strategies/(:num),PUT,App\Modules\User\Controllers\InvestmentController,updateStrategy,User Dashboard,active,"Handles PUT requests to `/Investments/Strategies/(:num)` via App\Modules\User\Controllers\InvestmentController::updateStrategy, helping signed-in users work within the Investment tools.",false,false,false,User > Investment,
User,Investments,Investments – Investments,/Investments,GET|POST,App\Modules\User\Controllers\InvestmentsController,index,User Dashboard,active,"Handles GET and POST requests to `/Investments` via App\Modules\User\Controllers\InvestmentsController::index, helping signed-in users work within the Investments tools.",true,false,false,User > Investments,
User,Investments,Investments – Account Manager,/Investments/Account-Manager,POST,App\Modules\User\Controllers\InvestmentsController,accountManager,User Dashboard,active,"Handles POST requests to `/Investments/Account-Manager` via App\Modules\User\Controllers\InvestmentsController::accountManager, helping signed-in users work within the Investments tools.",false,false,false,User > Investments,
User,Investments,Investments – Add,/Investments/Add,GET|POST,App\Modules\User\Controllers\InvestmentsController,add,User Dashboard,active,"Handles GET and POST requests to `/Investments/Add` via App\Modules\User\Controllers\InvestmentsController::add, helping signed-in users work within the Investments tools.",true,false,false,User > Investments,
User,Investments,Investments – Add,/Investments/Add/(:segment),GET|POST,App\Modules\User\Controllers\InvestmentsController,add,User Dashboard,active,"Handles GET and POST requests to `/Investments/Add/(:segment)` via App\Modules\User\Controllers\InvestmentsController::add, helping signed-in users work within the Investments tools.",true,false,false,User > Investments,
User,Investments,Investments – Auto Save,/Investments/Autosave,GET|POST,App\Modules\User\Controllers\InvestmentsController,autoSave,User Dashboard,active,"Handles GET and POST requests to `/Investments/Autosave` via App\Modules\User\Controllers\InvestmentsController::autoSave, helping signed-in users work within the Investments tools.",true,false,false,User > Investments,
User,Investments,Investments – Crypto Overview,/Investments/Crypto-Overview,GET,App\Modules\User\Controllers\InvestmentsController,cryptoOverview,User Dashboard,active,"Handles GET requests to `/Investments/Crypto-Overview` via App\Modules\User\Controllers\InvestmentsController::cryptoOverview, helping signed-in users work within the Investments tools.",true,false,false,User > Investments,
User,Investments,Investments – Economic Data,/Investments/Economic-Data,GET,App\Modules\User\Controllers\InvestmentsController,economicData,User Dashboard,active,"Handles GET requests to `/Investments/Economic-Data` via App\Modules\User\Controllers\InvestmentsController::economicData, helping signed-in users work within the Investments tools.",true,false,false,User > Investments,
User,Investments,Investments – Market News,/Investments/Market-News,GET,App\Modules\User\Controllers\InvestmentsController,marketNews,User Dashboard,active,"Handles GET requests to `/Investments/Market-News` via App\Modules\User\Controllers\InvestmentsController::marketNews, helping signed-in users work within the Investments tools.",true,false,false,User > Investments,
User,Investments,Investments – My Minews,/Investments/MyMI-News,GET,App\Modules\User\Controllers\InvestmentsController,MyMINews,User Dashboard,active,"Handles GET requests to `/Investments/MyMI-News` via App\Modules\User\Controllers\InvestmentsController::MyMINews, helping signed-in users work within the Investments tools.",true,false,false,User > Investments,
User,Investments,Investments – My Miresearch,/Investments/MyMI-Research,GET,App\Modules\User\Controllers\InvestmentsController,MyMIResearch,User Dashboard,active,"Handles GET requests to `/Investments/MyMI-Research` via App\Modules\User\Controllers\InvestmentsController::MyMIResearch, helping signed-in users work within the Investments tools.",true,false,false,User > Investments,
