method,route,name,handler,before_filters,after_filters,route_class,classification_status,classification_reason,recommended_gt001c_action,malformed_handler,blank_filters
POST,Wallets/Feature-Manager,wallets.feature-manager,\App\Modules\User\Controllers\WalletsController::featureManager,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Generate-Wallet,wallets.generate-wallet,\App\Modules\User\Controllers\WalletsController::generateWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Investments,wallets.investments,\App\Modules\User\Controllers\WalletsController::investments,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Investment/Edit/Account/([^/]+),wallets.investment.edit,\App\Modules\User\Controllers\WalletsController::editInvestAccount/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Link-Account,wallets.link-account,\App\Modules\User\Controllers\WalletsController::linkAccount,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Link-Account/([^/]+),wallets.link-account.segment,\App\Modules\User\Controllers\WalletsController::linkAccount/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Link-Account/([^/]+)/([^/]+),wallets.link-account.segment.segment,\App\Modules\User\Controllers\WalletsController::linkAccount/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Link-Account/Success,wallets.link-account.success,\App\Modules\User\Controllers\WalletsController::linkAccountSuccess,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Link-Account/Success/([^/]+),wallets.link-account.success.segment,\App\Modules\User\Controllers\WalletsController::linkAccountSuccess/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Manager,wallets.manager,\App\Modules\User\Controllers\WalletsController::walletManager,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Wallets/MyMIGPayPalCallback,»,\App\Modules\User\Controllers\WalletsController::handleMyMIGPayPalCallback,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase,»,\App\Modules\User\Controllers\WalletsController::purchase,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase-Manager,»,\App\Modules\User\Controllers\WalletsController::purchaseManager,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase/([^/]+),»,\App\Modules\User\Controllers\WalletsController::purchase,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase/Memberships/Customize,»,\App\Modules\User\Controllers\WalletsController::customizeMembership,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase/Memberships/Success,»,\App\Modules\User\Controllers\WalletsController::purchaseMembershipSuccess,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase/Memberships/([^/]+),»,\App\Modules\User\Controllers\WalletsController::purchase,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase/Memberships/([^/]+)/([^/]+),»,\App\Modules\User\Controllers\WalletsController::purchase,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase/([^/]+)/Complete,»,\App\Modules\User\Controllers\WalletsController::purchaseComplete,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase/Complete/([^/]+),»,\App\Modules\User\Controllers\WalletsController::purchaseComplete/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase/Complete/([^/]+)/([^/]+),»,\App\Modules\User\Controllers\WalletsController::purchaseComplete/$1/$2,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase/MyMI-Gold,»,\App\Modules\User\Controllers\WalletsController::purchaseMyMIGold,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Purchase/MyMIGold/Security/([^/]+),»,\App\Modules\User\Controllers\WalletsController::securityViolation,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Transfer-Funds,wallets.transfer-funds,\App\Modules\User\Controllers\WalletsController::transferFunds,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Wallet-Generator,wallets.generator,\App\Modules\User\Controllers\WalletsController::walletGenerator,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Wallet-Selection,wallets.selection,\App\Modules\User\Controllers\WalletsController::walletSelections,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Wallet-Transactions,wallets.transactions,\App\Modules\User\Controllers\WalletsController::walletTransaction,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Wallet-Transaction/([^/]+),wallets.transactions.segment,\App\Modules\User\Controllers\WalletsController::walletTransaction/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Withdraw,wallets.withdraw,\App\Modules\User\Controllers\WalletsController::withdraw,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Withdraw/([^/]+),wallets.withdraw.segment,\App\Modules\User\Controllers\WalletsController::withdraw/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,Wallets/Withdraw/Fetch,wallets.withdraw.fetch,\App\Modules\User\Controllers\WalletsController::addWithdrawFetch,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
POST,debug,»,(Closure),maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,DEPRECATED_OR_DISABLED,REVIEW_REQUIRED,Debug/dev/test route should not be launchable without explicit owner approval.,owner_review_before_launch,no,no
POST,API/Bitcoin/buildUnsignedPsbt,»,\App\Modules\APIs\Controllers\App\Modules\APIs\Controllers\BitcoinController::buildUnsignedPsbt,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,yes,no
POST,API/Bitcoin/broadcastSignedTx,»,\App\Modules\APIs\Controllers\App\Modules\APIs\Controllers\BitcoinController::broadcastSignedTx,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,yes,no
